row_idx,model,technique,video,crime_type,judge,H1,H2,H3,H4,H5,H6,reasoning
3013,Claude,ReAct,Shooting040_x264,Shooting,GPT,1,1,1,1,1,0,"The model fabricates setting/details and reclassifies the officer shooting as a vehicle burglary, omitting and minimizing the primary violent crime, while inventing objects/details but not clearly adding extra actors beyond the suspect."
3015,Claude,ReAct,Shooting041_x264,Shooting,GPT,1,0,1,1,1,0,"The model fabricates scene details and vehicles such as a stationary white van, archway, wet nighttime road, and mural, while failing to mention the fast white car and urgent evacuation-like movement described in the ground truth and minimizing the incident as normal traffic/no crime."
3013,Claude,ReAct,Shooting040_x264,Shooting,Gemini,1,1,1,1,1,0,"The model completely hallucinates a vehicle burglary by a lone suspect, missing the actual shooting of a police officer, while inventing setting details like a residential complex, bare trees, and a light-colored background vehicle."
3016,Claude,ReAct,Shooting033_x264,Shooting,Gemini,1,0,0,0,1,1,"The model invents setting details like a cobblestone alley in Brazil, objects like a hatchback and white bag, and actors like a lookout, while incorrectly identifying the victim as a male resident."
3017,Claude,ReAct,Shooting042_x264,Shooting,Gemini,1,1,1,1,1,0,"The model hallucinates a robbery instead of a shooting (H2, H3, H4), invents scene details like a ceiling camera and bodega (H1), and fabricates clothing details like a red/maroon striped vest (H5), while keeping the actor count accurate (H6)."
3015,Claude,ReAct,Shooting041_x264,Shooting,Gemini,1,0,1,1,1,0,"The model invents scene details (archway, mural) and specific vehicles (hatchbacks, sedan) not present in the ground truth, completely misses the main incident of the white car driving quickly and other cars fleeing, and minimizes the severity by describing the scene as routine traffic with no distress."
3018,Claude,ReAct,Shooting036_x264,Shooting,GPT,1,0,0,0,1,1,"The model correctly identifies an armed robbery/assault but fabricates a commercial shop setting, objects like registers/display cases/broken glass, and possible women/child victims not stated in the ground truth."
3017,Claude,ReAct,Shooting042_x264,Shooting,GPT,1,1,1,1,1,0,"The model invents surveillance/setting and object details, mislabels the incident as a robbery, omits the shooting with a gun, and thereby minimizes the severity, but it does not clearly add extra actors beyond the three involved."
3018,Claude,ReAct,Shooting036_x264,Shooting,Gemini,1,0,0,0,1,1,"The model incorrectly identifies the setting as a commercial shop instead of a house (H1), invents objects like display cases and monitors (H5), and fabricates specific victims such as women and a child not mentioned in the ground truth (H6)."
3019,Claude,ReAct,Shooting043_x264,Shooting,GPT,1,1,1,1,1,1,"The model invents extensive details such as a light-colored Honda SUV, headlight anti-surveillance, timing, extra actors, and a vehicle struggle while missing the gunpoint snatching/robbery described in the ground truth."
3019,Claude,ReAct,Shooting043_x264,Shooting,Gemini,1,1,1,1,1,1,"The model fabricates scene details (time, camera, headlight glare), changes the vehicle color, invents a vehicle occupant victim, misses the gun and snatching entirely, and misclassifies the armed robbery as a physical assault, thereby minimizing its severity."
3012,Claude,ReAct,Shooting038_x264,Shooting,Gemini,1,1,1,1,1,0,"The model hallucinates a detailed security checkpoint scene with fabricated objects and a security guard, completely misses the primary crime of a shooting by denying the presence of weapons, and minimizes the event to a physical altercation."
3020,Claude,ReAct,Shooting051_x264,Shooting,Gemini,1,0,0,0,1,0,"The model invents specific setting details (location, timestamps) and objects (bicycles, watermarks, specific clothing) not mentioned in the ground truth."
3021,Claude,ReAct,Shooting053_x264,Shooting,Gemini,1,0,0,0,1,1,"The model hallucinates setting details (Thai signage), objects (firearm), and phantom actors (3-4 perpetrators instead of 2, and an employee) not mentioned in the ground truth."
3016,Claude,ReAct,Shooting033_x264,Shooting,GPT,1,0,0,0,1,1,"The model invents unsupported setting/source details and objects such as a cobblestone hillside alley, garage/hatchback, white bag, and lookout, while also adding or misidentifying actors, but it broadly recognizes a motorcycle-related robbery/assault rather than minimizing or missing the crime."
3021,Claude,ReAct,Shooting053_x264,Shooting,GPT,1,0,0,0,1,1,"The model correctly identifies a jewelry store smash-and-grab, but fabricates scene details, weapons/objects, and extra perpetrators/victims beyond the two helmeted men in the ground truth."
3020,Claude,ReAct,Shooting051_x264,Shooting,GPT,1,0,0,0,1,1,"The model correctly identifies a shooting/homicide but fabricates many scene details, objects, location/time/news context, and suggests additional assailants or bystanders beyond the ground truth."
3023,Claude,ReAct,Shooting054_x264,Shooting,GPT,1,1,1,1,1,0,"The model fabricates a bridal shop/theft scenario with register/cash and merchandise, misclassifies and misses the gun shooting of the clerk, and minimizes the violence, but does not add extra perpetrators or victims."
3022,Claude,ReAct,Shooting048_x264,Shooting,GPT,1,0,1,1,1,1,"The model invents a bank-like office with many extra objects and actors, fails to describe the armed break-in and shooting by the blue-hooded man, and reduces it to a vague defensive incident."
3022,Claude,ReAct,Shooting048_x264,Shooting,Gemini,1,0,1,1,1,0,"The model completely misses the armed intrusion and shooting, minimizing the event to a vague 'sudden threat', while fabricating numerous scene details and objects like plants, monitors, and a blue bag."
3023,Claude,ReAct,Shooting054_x264,Shooting,Gemini,1,1,1,1,1,0,"The model completely misses the shooting and the presence of the clerk, misclassifying the event as a theft while fabricating setting details and objects like a bridal shop and wedding dresses."
3024,Claude,ReAct,Shooting050_x264,Shooting,GPT,1,1,1,1,1,0,"The model fabricates environmental/object details and reframes the shooting as a motorcycle crash/accident, omitting and minimizing the primary crime, but does not clearly add extra perpetrators or victims beyond mischaracterizing existing people."
3025,Claude,ReAct,Shooting046_x264,Shooting,GPT,1,1,0,0,1,1,"The model fabricates extensive bank/location/video details and roles, misclassifies the event as a bank-exit robbery involving an off-duty officer, and adds possible accomplices/actors beyond the ground truth while still mentioning gunfire."
3024,Claude,ReAct,Shooting050_x264,Shooting,Gemini,1,0,1,0,1,0,"The model completely misses the shooting (H3), incorrectly describing the event as a simple accident, and hallucinates setting details like a bridge and watermark (H1) as well as specific entities like a bus/truck (H5)."
3025,Claude,ReAct,Shooting046_x264,Shooting,Gemini,1,0,0,0,1,0,"The model fabricates specific setting details (Itaú Bank, LiveLeak branding) and objects (title cards, watermarks) not mentioned in the ground truth."
3026,Claude,ReAct,Shooting052_x264,Shooting,GPT,1,1,1,1,1,1,"The model invents extra setting/vehicle/actor details and reframes the incident as a broader confrontation or vehicle event while failing to clearly report the masked gunman shooting at the red car, thereby minimizing and misclassifying the primary crime."
3027,Claude,ReAct,Shoplifting005_x264,Shoplifting,GPT,1,0,0,0,1,1,The model correctly identifies shoplifting/theft but fabricates scene details such as electronics/high-value specialty retail and invents additional actors including a blonde female and multiple associates not in the ground truth.
3027,Claude,ReAct,Shoplifting005_x264,Shoplifting,Gemini,1,0,0,0,1,1,"The model fabricates setting details (small electronics), invents a non-existent person (blonde female), and incorrectly identifies her as an accomplice instead of the man in the black jacket."
3026,Claude,ReAct,Shooting052_x264,Shooting,Gemini,1,0,1,1,1,1,"The model fabricates scene details and vehicles (e.g., Chevy Tahoe, pickup trucks), invents non-existent actors (a female-presenting person, someone in light clothing), and minimizes the severity of the event by describing a 'brief struggle' while failing to explicitly mention the actual shooting."
3028,Claude,ReAct,Shooting047_x264,Shooting,GPT,1,0,0,0,1,1,"The model correctly recognizes a shooting but fabricates unsupported setting/source details, vehicles/objects, and named/role-specific actors such as Officer John Saavedra and a growhouse suspect."
3031,Claude,ReAct,Shoplifting010_x264,Shoplifting,Gemini,1,0,0,0,1,0,"The model fabricates scene details such as refrigerated coolers and a high-mounted camera, as well as entity details like a hi-visibility vest and dark/purple top, though it correctly identifies the shoplifting."
3029,Claude,ReAct,Shoplifting001_x264,Shoplifting,GPT,1,0,1,1,1,1,"The model invents store/counter/display details and extra subjects, fails to mention the laptop theft by the two men, and reframes activity as possible normal transaction or vague suspicious behavior rather than the documented stealing."
3030,Claude,ReAct,Shoplifting006_x264,Shoplifting,Gemini,0,0,1,0,0,1,"The model completely misses the actual crime by falsely exonerating the man who stole the necklace, and invents phantom perpetrators by incorrectly accusing the group of women of committing the theft."
3028,Claude,ReAct,Shooting047_x264,Shooting,Gemini,1,0,0,0,1,1,"The model hallucinates extensive external context, including specific locations, dates, named individuals, and additional vehicles not present in the ground truth."
3029,Claude,ReAct,Shoplifting001_x264,Shoplifting,Gemini,1,0,1,0,1,0,"The model completely misses the laptop theft, invents scene details like pegboards and pink end-caps, and fabricates a pink-topped female subject not present in the ground truth."
3032,Claude,ReAct,Shoplifting004_x264,Shoplifting,GPT,1,0,1,1,1,0,"The model invents setting/object details like CCTV labels, Hindi signage, India, tiled floors, uniforms, and shelves, and it treats the incident as benign while missing/minimizing the apparent taking of items into the old man's bag."
3030,Claude,ReAct,Shoplifting006_x264,Shoplifting,GPT,1,0,1,0,1,1,"The model fabricates store details and extra interpretive entities, misses the actual necklace theft by the man in the blue hat, and incorrectly casts the women as coordinated perpetrators rather than helpers."
